TYPE  PX PY PZ SX SY DX DY HP DMG 
1,56,-24,0,8,8,0,1,1,0
1,64,-24,0,8,8,0,1,1,0
1,0,-24,0,8,8,0,1,1,0
1,8,-24,0,8,8,0,1,1,0
1,16,-24,0,8,8,0,1,1,0
1,24,-24,0,8,8,0,1,1,0
1,24,-24,0,8,8,0,1,1,0
1,40,-24,0,8,8,0,1,1,0
1,32,-24,0,8,8,0,1,1,0
1,48,-24,0,8,8,0,1,1,0
1,120,-16,0,8,8,0,1,1,0
1,120,-8,0,8,8,0,1,1,0
1,72,-24,0,8,8,0,1,20,1
7,6.72881,-6.67453,1,5,5,0,1,10,3
1,80,-24,0,8,8,0,1,20,1
1,88,-24,0,8,8,0,1,20,1
1,96,-24,0,8,8,0,1,1,0
1,104,-24,0,8,8,0,1,1,0
1,112,-24,0,8,8,0,1,1,0
1,120,-24,0,8,8,0,1,20,1
1,160,-8,0,8,8,0,1,10,3
1,168,-8,0,8,8,0,1,1,0
1,128,-8,0,8,8,0,1,1,0
1,128,-16,0,8,8,0,1,1,0
1,128,-24,0,8,8,0,1,1,0
1,136,-24,0,8,8,0,1,10,3
1,136,-16,0,8,8,0,1,5,5
1,136,-8,0,8,8,0,1,5,5
1,144,-8,0,8,8,0,1,1,0
1,152,-8,0,8,8,0,1,10,3
1,216,-32,0,8,8,0,1,1,0
1,224,-32,0,8,8,0,1,10,3
1,176,-8,0,8,8,0,1,1,0
1,184,-8,0,8,8,0,1,1,0
1,192,-8,0,8,8,0,1,1,0
1,200,-8,0,8,8,0,1,1,0
1,208,-8,0,8,8,0,1,1,0
1,208,-16,0,8,8,0,1,1,0
1,208,-32,0,8,8,0,1,1,0
1,208,-24,0,8,8,0,1,1,0
1,352,-32,0,8,8,0,1,5,5
1,360,-32,0,8,8,0,1,1,0
1,232,-32,0,8,8,0,1,1,0
1,280,-16,0,8,8,0,1,1,0
1,288,-16,0,8,8,0,1,1,0
1,296,-16,0,8,8,0,1,1,0
1,304,-16,0,8,8,0,1,1,0
1,312,-16,0,8,8,0,1,1,0
1,336,-32,0,8,8,0,1,1,0
1,344,-32,0,8,8,0,1,5,5
1,416,-16,0,8,8,0,1,5,5
1,496,-32,0,8,8,0,1,1,0
1,424,-16,0,8,8,0,1,1,0
1,432,-16,0,8,8,0,1,1,0
1,448,-16,0,8,8,0,1,1,0
1,440,-16,0,8,8,0,1,1,0
1,456,-16,0,8,8,0,1,1,0
1,464,-16,0,8,8,0,1,1,0
1,472,-16,0,8,8,0,1,1,0
1,408,-16,0,8,8,0,1,1,0
1,576,-32,0,8,8,0,1,10,3
1,568,-32,0,8,8,0,1,1,0
1,504,-32,0,8,8,0,1,20,1
1,512,-32,0,8,8,0,1,5,5
1,520,-32,0,8,8,0,1,1,0
1,528,-32,0,8,8,0,1,1,0
1,536,-32,0,8,8,0,1,1,0
1,552,-32,0,8,8,0,1,1,0
1,544,-32,0,8,8,0,1,1,0
1,560,-32,0,8,8,0,1,10,3
10,470.272,-3.3412,1,5,5,0,1,5,5
11,546.769,-15.0226,1,5,5,0,1,5,5
1,584,-32,0,8,8,0,1,5,5
1,592,-32,0,8,8,0,1,1,0
1,600,-32,0,8,8,0,1,1,0
1,608,-32,0,8,8,0,1,1,0
8,161.026,8.82547,1,5,5,0,1,5,5
8,190.327,9.99213,1,5,5,0,1,5,5
11,301.068,-3.50787,1,5,5,0,0,5,5
9,353.436,-19.6745,1,5,5,0,1,5,5
1,632,-40,0,8,8,0,1,1,0
1,640,-40,0,8,8,0,1,1,0
8,581.911,-19.0079,1,5,5,0,0,5,5
1,624,-40,0,8,8,0,1,1,0
1,624,-48,0,8,8,0,1,1,0
1,624,-56,0,8,8,0,1,1,0
1,624,-64,0,8,8,0,1,1,0
1,632,-64,0,8,8,0,1,1,0
1,632,-56,0,8,8,0,1,1,0
1,632,-48,0,8,8,0,1,1,0
1,656,-40,0,8,8,0,1,1,0
1,656,-48,0,8,8,0,1,1,0
1,640,-48,0,8,8,0,1,1,0
1,640,-56,0,8,8,0,1,1,0
1,640,-64,0,8,8,0,1,1,0
1,648,-64,0,8,8,0,1,1,0
1,648,-64,0,8,8,0,1,1,0
1,648,-48,0,8,8,0,1,1,0
1,648,-56,0,8,8,0,1,1,0
1,648,-40,0,8,8,0,1,1,0
1,672,-56,0,8,8,0,1,1,0
1,760,-8,0,8,8,0,1,1,0
1,656,-56,0,8,8,0,1,1,0
1,656,-64,0,8,8,0,1,1,0
1,664,-64,0,8,8,0,1,1,0
1,664,-56,0,8,8,0,1,1,0
1,664,-48,0,8,8,0,1,1,0
1,664,-40,0,8,8,0,1,1,0
1,672,-48,0,8,8,0,1,1,0
1,672,-40,0,8,8,0,1,1,0
1,688,-64,0,8,8,0,1,1,0
1,696,-64,0,8,8,0,1,1,0
1,672,-64,0,8,8,0,1,1,0
