TYPE  PX PY PZ SX SY DX DY HP DMG 
1,40,8,0,8,8,0,1,1,0
1,48,8,0,8,8,0,1,1,0
1,56,8,0,8,8,0,1,1,0
1,64,8,0,8,8,0,1,1,0
1,72,8,0,8,8,0,1,1,0
1,80,8,0,8,8,0,1,1,0
1,0,8,0,8,8,0,1,1,0
1,16,8,0,8,8,0,1,1,0
1,24,8,0,8,8,0,1,1,0
1,32,8,0,8,8,0,1,1,0
1,112,8,0,8,8,0,1,1,0
1,120,8,0,8,8,0,1,1,0
1,128,8,0,8,8,0,1,1,0
1,144,8,0,8,8,0,1,1,0
1,136,8,0,8,8,0,1,1,0
1,152,8,0,8,8,0,1,1,0
1,8,8,0,8,8,0,1,1,0
1,80,8,0,8,8,0,1,1,0
1,88,8,0,8,8,0,1,1,0
1,104,8,0,8,8,0,1,1,0
1,184,8,0,8,8,0,1,1,0
1,192,8,0,8,8,0,1,1,0
1,200,8,0,8,8,0,1,1,0
1,216,8,0,8,8,0,1,1,0
1,208,8,0,8,8,0,1,1,0
1,224,8,0,8,8,0,1,1,0
1,96,8,0,8,8,0,1,1,0
1,176,8,0,8,8,0,1,1,0
1,168,8,0,8,8,0,1,1,0
1,176,8,0,8,8,0,1,1,0
1,264,8,0,8,8,0,1,1,0
1,272,8,0,8,8,0,1,1,0
1,280,8,0,8,8,0,1,1,0
1,288,8,0,8,8,0,1,1,0
1,296,8,0,8,8,0,1,1,0
1,304,8,0,8,8,0,1,1,0
1,160,8,0,8,8,0,1,1,0
1,240,8,0,8,8,0,1,1,0
1,248,8,0,8,8,0,1,1,0
1,256,8,0,8,8,0,1,1,0
1,344,8,0,8,8,0,1,1,0
1,352,8,0,8,8,0,1,1,0
1,352,8,0,8,8,0,1,1,0
1,352,8,0,8,8,0,1,1,0
1,360,8,0,8,8,0,1,1,0
1,368,8,0,8,8,0,1,1,0
1,232,8,0,8,8,0,1,1,0
1,320,8,0,8,8,0,1,1,0
1,328,8,0,8,8,0,1,1,0
1,336,8,0,8,8,0,1,1,0
1,408,8,0,8,8,0,1,1,0
1,416,8,0,8,8,0,1,1,0
1,424,8,0,8,8,0,1,1,0
1,440,8,0,8,8,0,1,1,0
1,424,8,0,8,8,0,1,1,0
1,432,8,0,8,8,0,1,1,0
1,312,8,0,8,8,0,1,1,0
1,384,8,0,8,8,0,1,1,0
1,392,8,0,8,8,0,1,1,0
1,400,8,0,8,8,0,1,1,0
